commentlabeling_id,labeller_id,rater_id,documentevaluation_id,document_id,start,end,answer,rejected,is_test?,is_gold?,is_finished?,is_ok?
2259,5150,10332,6357020,6429827,2014-08-04 14:48:00.864437,2014-08-04 14:54:39.994009,"11,62,65,32",0,0,0,1,1
2260,5150,10369,8163535,2569901,2014-08-04 14:48:00.865665,2014-08-04 14:59:13.872675,"65,53",0,0,0,1,1
2261,5150,10359,7520286,2547192,2014-08-04 14:48:00.866920,2014-08-04 15:00:32.732018,"11,65,45",0,0,0,1,1
2262,5150,?,24518145,5325978,2014-08-04 14:48:00.871099,2014-08-04 15:04:29.494756,"31,32",0,0,1,1,0
2863,5150,10356,13882729,6448373,2014-08-07 16:31:35.111275,2014-08-07 16:34:05.277542,"61,65,45",0,0,0,1,1
2864,5150,10369,21449439,2101,2014-08-07 16:31:35.113178,2014-08-07 16:37:42.673001,"11,21,53",0,0,0,1,1
2865,5150,7699,11329663,2201534,2014-08-07 16:31:35.114547,2014-08-07 16:41:15.683128,"11,62,63",0,0,0,1,1
2866,5150,10369,11821184,2546606,2014-08-07 16:31:35.115894,2014-08-07 16:43:05.350381,"22,32",0,0,0,1,1
2867,5150,10369,12394625,2569664,2014-08-07 16:31:35.117391,2014-08-07 16:40:31.986483,"11,45,51,32",0,0,0,1,1
2868,5150,10369,22593666,2225177,2014-08-07 16:31:35.118687,2014-08-07 16:36:49.806807,"65,21,32",0,0,0,1,1
2869,5150,10369,4441451,2197165,2014-08-07 16:31:35.120002,2014-08-07 16:43:38.877724,"63,65",0,0,0,1,1
2870,5150,10369,7741574,2215243,2014-08-07 16:31:35.121401,2014-08-07 16:41:45.856018,"61,63",0,0,0,1,1
2871,5150,10357,11042951,2207777,2014-08-07 16:31:35.122694,2014-08-07 16:39:24.107532,"11,44,51",0,0,0,1,1
2872,5150,?,24518142,5325978,2014-08-07 16:31:35.127046,2014-08-07 16:42:21.122632,"65,31",0,0,1,1,0
2903,5150,10369,19451544,2207759,2014-08-07 16:44:11.021410,2014-08-07 16:48:35.652465,"63,65,32",0,0,0,1,1
2904,5150,10369,11868448,2213417,2014-08-07 16:44:11.023243,2014-08-07 16:47:00.089141,"65,45,21,32",0,0,0,1,1
2905,5150,10369,3072127,2547457,2014-08-07 16:44:11.024638,2014-08-07 16:49:08.330712,"11,62,45",0,0,0,1,1
2906,5150,10370,11073392,2546680,2014-08-07 16:44:11.025998,2014-08-07 16:45:51.025406,"11,61,65",0,0,0,1,1
2907,5150,10369,18006150,6673126,2014-08-07 16:44:11.027392,2014-08-07 16:45:22.372669,"62,44,51",0,0,0,1,1
2908,5150,10357,7340168,2224891,2014-08-07 16:44:11.029465,2014-08-07 16:46:13.244436,"65,45",0,0,0,1,1
2909,5150,10369,16893900,2200484,2014-08-07 16:44:11.030762,2014-08-07 16:50:25.391449,"53,31,32",0,0,0,1,1
2910,5150,10369,24481815,6703982,2014-08-07 16:44:11.032063,2014-08-07 16:47:40.685858,"62,64",0,0,0,1,1
2911,5150,10369,17145996,2200543,2014-08-07 16:44:11.033339,2014-08-07 16:49:46.335494,"65,53,32",0,0,0,1,1
2912,5150,?,24518157,5325978,2014-08-07 16:44:11.037701,2014-08-07 16:51:04.092295,"65,43",0,0,1,1,0
2943,5150,10370,11819972,2207754,2014-08-07 16:51:24.695219,2014-08-07 16:54:57.653861,"11,65",0,0,0,1,1
2944,5150,10369,16789819,6703803,2014-08-07 16:51:24.697085,2014-08-07 16:57:06.783241,32,0,0,0,1,1
2945,5150,10369,10420023,6225309,2014-08-07 16:51:24.698513,2014-08-07 16:55:30.475059,"11,53,32",0,0,0,1,1
2946,5150,10369,23861109,2197448,2014-08-07 16:51:24.699834,2014-08-07 16:56:03.496397,00,0,0,0,1,1
2947,5150,10370,9683225,6704102,2014-08-07 16:51:24.701165,2014-08-07 16:56:43.028081,"11,45,53",0,0,0,1,1
2948,5150,10369,20729293,2547239,2014-08-07 16:51:24.702488,2014-08-07 16:53:46.800918,"45,53",0,0,0,1,1
2949,5150,10369,13942464,2197681,2014-08-07 16:51:24.703839,2014-08-07 16:54:19.367556,"62,64,32",0,0,0,1,1
2950,5150,10369,21054637,2196389,2014-08-07 16:51:24.705130,2014-08-07 16:52:37.673409,"11,45,32",0,0,0,1,1
2951,5150,10369,17580171,6430061,2014-08-07 16:51:24.706429,2014-08-07 16:57:34.330105,"11,62,51",0,0,0,1,1
2952,5150,?,24518180,5325978,2014-08-07 16:51:24.710687,2014-08-07 16:53:06.265887,65,0,0,1,1,0
4463,5150,10370,14148998,2201614,2014-08-13 16:57:39.130228,2014-08-13 17:03:25.272525,"11,63,32",1,0,0,1,0
4464,5150,5150,6361298,6429907,2014-08-13 16:57:39.132078,2014-08-13 17:03:49.886636,"11,65",1,0,0,1,0
4465,5150,9660,6262884,6429998,2014-08-13 16:57:39.133421,2014-08-13 17:05:21.887526,"11,45",1,0,0,1,0
4466,5150,10370,14400221,2201289,2014-08-13 16:57:39.134662,2014-08-13 16:59:29.408422,"62,65,53",1,0,0,1,0
4467,5150,10370,20900334,2214032,2014-08-13 16:57:39.135962,2014-08-13 17:01:29.027007,"61,51,32",1,0,0,1,0
4468,5150,10370,17501464,2213685,2014-08-13 16:57:39.137350,2014-08-13 17:04:20.560929,"11,62,23",1,0,0,1,0
4469,5150,10370,4170047,2546655,2014-08-13 16:57:39.138580,2014-08-13 17:02:42.689490,53,1,0,0,1,0
4470,5150,10370,23740738,6704046,2014-08-13 16:57:39.139884,2014-08-13 17:00:12.482909,"11,62,65,31",1,0,0,1,0
4471,5150,10370,7864645,2201770,2014-08-13 16:57:39.141194,2014-08-13 17:06:29.173100,"65,53,35",1,0,0,1,0
4472,5150,?,24518166,5325978,2014-08-13 16:57:39.145615,2014-08-13 17:04:49.128167,"65,51,53",1,0,1,1,0
24518,5150,5150,6364615,6429956,2014-09-05 19:52:26.433427,2014-09-05 19:53:04.725767,"65,23,53",0,0,0,1,1
24519,5150,5150,6372173,6448723,2014-09-05 19:57:25.960620,2014-09-05 19:57:55.135172,"45,53,31",0,0,0,1,1
24520,5150,9661,20381292,6673229,2014-09-05 19:54:32.795960,2014-09-05 19:54:57.388424,"11,62,45",0,0,0,1,1
24521,5150,5150,5994151,6429857,2014-09-05 19:56:16.550755,2014-09-05 19:56:37.752125,"11,65,45,23",0,0,0,1,1
24522,5150,5150,5994165,6429857,2014-09-05 19:50:38.626549,2014-09-05 19:51:47.139599,"65,44,45",0,0,0,1,1
24523,5150,5150,9123546,6900170,2014-09-05 19:56:38.056001,2014-09-05 19:57:25.780491,"65,23,32",0,0,0,1,1
24524,5150,5150,8009443,2201482,2014-09-05 19:51:47.725174,2014-09-05 19:52:25.811679,"11,65,23,34",0,0,0,1,1
24525,5150,5150,9787208,6487836,2014-09-05 19:54:57.692708,2014-09-05 19:55:34.851206,65,0,0,0,1,1
24526,5150,5150,5896069,6429659,2014-09-05 19:53:05.123085,2014-09-05 19:54:32.495506,"63,65,44,31",0,0,0,1,1
24527,5150,?,24518142,5325978,2014-09-05 19:55:35.067514,2014-09-05 19:56:16.332226,"65,31,32",0,0,1,1,0
24660,5150,10913,7251720,2547509,2014-09-05 20:13:56.290051,2014-09-05 20:14:23.013719,"63,65,32",1,0,0,1,0
24661,5150,10967,4048803,2196518,2014-09-05 20:15:40.320530,2014-09-05 20:16:03.381420,"62,65,53",1,0,0,1,0
24662,5150,10967,10425017,2215421,2014-09-05 20:16:03.700828,2014-09-05 20:16:47.563758,"61,44,35",1,0,0,1,0
24663,5150,10967,14706779,6703997,2014-09-05 20:13:06.177593,2014-09-05 20:13:35.634389,"11,65,44",1,0,0,1,0
24664,5150,10967,10072762,2547358,2014-09-05 20:15:15.870592,2014-09-05 20:15:40.003689,"65,21,23",1,0,0,1,0
24665,5150,10967,10786910,2546691,2014-09-05 20:14:49.840638,2014-09-05 20:15:15.141304,"11,45,51",1,0,0,1,0
24666,5150,10967,10373218,2569374,2014-09-05 20:13:35.839837,2014-09-05 20:13:56.009171,"11,65,44",1,0,0,1,0
24667,5150,10967,10649388,2201797,2014-09-05 20:17:05.218794,2014-09-05 20:17:42.382617,"62,23,53",1,0,0,1,0
24668,5150,10967,10528868,2201499,2014-09-05 20:14:24.746506,2014-09-05 20:14:49.622213,"65,45,51,53",1,0,0,1,0
24669,5150,?,24518152,5325978,2014-09-05 20:16:47.755388,2014-09-05 20:17:05.028598,"11,65,44",1,0,1,1,0
4693,5195,10369,23238001,2198695,2014-08-13 18:47:54.532630,2014-08-13 19:16:45.241027,"53,31,45,64",1,0,0,1,0
4694,5195,5195,6985631,2225348,2014-08-13 18:47:54.534722,2014-08-13 19:12:52.590352,"23,41,44,45",1,0,0,1,0
4695,5195,7631,11035428,2213317,2014-08-13 18:47:54.536130,2014-08-13 19:00:08.624515,"23,31,33,65",1,0,0,1,0
4696,5195,10370,19864293,2196478,2014-08-13 18:47:54.537559,2014-08-13 19:17:47.285610,"51,53,32,63",1,0,0,1,0
4697,5195,10370,17602541,2546744,2014-08-13 18:47:54.538950,2014-08-13 19:01:16.765253,"21,51,53,44",1,0,0,1,0
4698,5195,10370,19579245,2547510,2014-08-13 18:47:54.540321,2014-08-13 19:19:02.271146,"53,42,11",1,0,0,1,0
4699,5195,10370,21496178,2547508,2014-08-13 18:47:54.541620,2014-08-13 19:13:55.724133,"21,22,53,42",1,0,0,1,0
4700,5195,10370,23077237,6900380,2014-08-13 18:47:54.542982,2014-08-13 19:15:58.738984,"23,53,42,44",1,0,0,1,0
4701,5195,10370,23994742,2197571,2014-08-13 18:47:54.544319,2014-08-13 19:15:04.077313,"53,32,11,61",1,0,0,1,0
4702,5195,?,24518166,5325978,2014-08-13 18:47:54.548787,2014-08-13 19:11:52.268896,"51,52,53,65",1,0,1,1,0
21136,5196,10409,11543659,2201516,2014-09-05 15:02:30.678852,2014-09-05 15:02:41.894965,"63,65",0,0,0,1,1
21137,5196,10644,20751477,2201350,2014-09-05 15:00:29.394474,2014-09-05 15:02:29.617792,"44,63",0,0,0,1,1
21138,5196,7482,18982012,2207832,2014-09-05 15:06:04.216965,2014-09-05 15:06:48.877951,"23,62",0,0,0,1,1
21139,5196,10644,4564093,2273,2014-09-05 15:02:43.058060,2014-09-05 15:05:06.325827,61,0,0,0,1,1
21140,5196,10409,7439487,2214906,2014-09-05 15:09:04.483151,2014-09-05 15:10:57.804303,45,0,0,0,1,1
21141,5196,10453,13100161,2214891,2014-09-05 15:08:00.777686,2014-09-05 15:08:49.170712,"11,61",0,0,0,1,1
21142,5196,10670,24380546,2547181,2014-09-05 15:06:49.930535,2014-09-05 15:07:58.922571,"45,61",0,0,0,1,1
21143,5196,10644,15516805,6673681,2014-09-05 15:05:08.744518,2014-09-05 15:06:01.968310,"23,44,45,62",0,0,0,1,1
21144,5196,10646,23807111,2201719,2014-09-05 14:51:00.479431,2014-09-05 15:00:28.630238,44,0,0,0,1,1
21145,5196,?,24518163,5325978,2014-09-05 15:08:50.402592,2014-09-05 15:09:01.908002,45,0,0,1,1,0
2653,5679,10062,23011620,2214999,2014-08-07 13:23:06.487442,2014-08-07 13:24:02.045665,"53,32,62",0,0,0,1,1
2654,5679,10370,7521629,2547396,2014-08-07 13:23:06.489496,2014-08-07 13:30:30.472666,"45,65",0,0,0,1,1
2655,5679,10369,23397597,2547389,2014-08-07 13:23:06.490860,2014-08-07 13:31:10.482441,"51,52,32",0,0,0,1,1
2656,5679,10370,15048323,2200151,2014-08-07 13:23:06.492164,2014-08-07 13:27:41.072637,"53,33,34,45",0,0,0,1,1
2657,5679,10369,11027236,2213672,2014-08-07 13:23:06.493521,2014-08-07 13:33:49.227417,"32,34",0,0,0,1,1
2658,5679,10369,4087376,2196458,2014-08-07 13:23:06.494831,2014-08-07 13:29:29.334119,"45,62",0,0,0,1,1
2659,5679,10370,18087055,6429641,2014-08-07 13:23:06.496142,2014-08-07 13:24:44.316940,"32,34,61",0,0,0,1,1
2660,5679,10369,10936415,2207648,2014-08-07 13:23:06.497440,2014-08-07 13:28:08.431814,"53,44,45",0,0,0,1,1
2661,5679,10369,24092770,2215232,2014-08-07 13:23:06.498659,2014-08-07 13:30:40.290633,32,0,0,0,1,1
2662,5679,?,24518144,5325978,2014-08-07 13:23:06.502935,2014-08-07 13:28:26.547944,32,0,0,1,1,0
20566,5800,10369,11493427,2547405,2014-09-05 14:33:00.621923,2014-09-05 14:34:08.872077,"34,45",0,0,0,1,1
20567,5800,10369,7520309,2201641,2014-09-05 14:35:18.973995,2014-09-05 14:35:43.763972,"44,45",0,0,0,1,1
20568,5800,10369,15048322,2200137,2014-09-05 14:34:50.611060,2014-09-05 14:35:18.732386,"34,64",0,0,0,1,1
20569,5800,10369,23248951,6673295,2014-09-05 14:30:38.569900,2014-09-05 14:31:21.904674,"34,11",0,0,0,1,1
20570,5800,10369,10436664,2570908,2014-09-05 14:34:09.079668,2014-09-05 14:34:50.335269,"34,53",0,0,0,1,1
20571,5800,10389,7289524,2207350,2014-09-05 14:27:58.292604,2014-09-05 14:28:52.332662,"53,65",0,0,0,1,1
20572,5800,10369,3661886,2546795,2014-09-05 14:35:43.979808,2014-09-05 14:36:33.050003,"41,53",0,0,0,1,1
20573,5800,10369,5161023,2200014,2014-09-05 14:32:00.451301,2014-09-05 14:33:00.407944,"53,61",0,0,0,1,1
20574,5800,10369,22429761,6673629,2014-09-05 14:28:52.549885,2014-09-05 14:30:38.359372,"53,23",0,0,0,1,1
20575,5800,?,24518139,5325978,2014-09-05 14:31:22.115372,2014-09-05 14:32:00.239633,22,0,0,1,1,0
20796,5800,10369,12044572,2569886,2014-09-05 15:25:18.653870,2014-09-05 15:26:02.933231,"32,53",1,0,0,1,0
20797,5800,10370,20668769,2198680,2014-09-05 15:27:42.677930,2014-09-05 15:27:59.890929,"44,45",1,0,0,1,0
20798,5800,10370,11821416,6429726,2014-09-05 15:28:30.565386,2014-09-05 15:29:03.064157,33,1,0,0,1,0
20799,5800,10370,4227434,1349,2014-09-05 15:23:34.648620,2014-09-05 15:24:37.732571,"44,53",1,0,0,1,0
20800,5800,10370,19579245,2547510,2014-09-05 15:26:03.144556,2014-09-05 15:27:06.593545,"34,42",1,0,0,1,0
20801,5800,10370,4104558,2197149,2014-09-05 15:29:03.335837,2014-09-05 15:29:19.800969,22,1,0,0,1,0
20802,5800,10370,13596584,2547200,2014-09-05 15:27:06.797891,2014-09-05 15:27:42.420815,"62,63",1,0,0,1,0
20803,5800,10370,7356789,2207583,2014-09-05 15:24:37.938780,2014-09-05 15:25:04.365037,"44,45",1,0,0,1,0
20804,5800,10370,21094777,6673388,2014-09-05 15:28:00.095237,2014-09-05 15:28:30.329999,"32,45",1,0,0,1,0
20805,5800,?,24518179,5325978,2014-09-05 15:25:04.614525,2014-09-05 15:25:18.441879,34,1,0,1,1,0
15866,5893,5893,21185672,2547224,2014-08-25 14:09:03.531853,2014-08-25 14:10:25.626446,65,1,0,0,1,0
15867,5893,5893,23643274,2207373,2014-08-25 14:10:25.925919,2014-08-25 14:10:52.878951,00,1,0,0,1,0
15868,5893,9635,14681231,2207379,2014-08-25 14:11:52.860629,2014-08-25 14:12:16.313120,"11,61,62,65",1,0,0,1,0
15869,5893,5893,16131234,2207392,2014-08-25 14:13:48.911288,2014-08-25 14:14:10.187108,"00,11",1,0,0,1,0
15870,5893,10016,23717252,2199342,2014-08-25 14:13:22.456448,2014-08-25 14:13:48.673846,"21,22",1,0,0,1,0
15871,5893,10369,23545223,6429969,2014-08-25 14:11:30.166560,2014-08-25 14:11:52.563248,62,1,0,0,1,0
15872,5893,9718,11871629,6900516,2014-08-25 14:12:16.633097,2014-08-25 14:13:02.401218,"22,11",1,0,0,1,0
15873,5893,9718,17638799,2569886,2014-08-25 14:11:01.060843,2014-08-25 14:11:29.931274,"11,61",1,0,0,1,0
15874,5893,10646,23651732,2214891,2014-08-25 14:10:53.174222,2014-08-25 14:11:00.740261,00,1,0,0,1,0
15875,5893,?,24518179,5325978,2014-08-25 14:13:02.711223,2014-08-25 14:13:22.165331,33,1,0,1,1,0
5093,6491,10370,4275333,2546664,2014-08-17 18:19:34.143409,2014-08-17 18:21:37.031315,"62,21",0,0,0,1,1
5094,6491,10370,4742337,2140,2014-08-17 18:19:34.145260,2014-08-17 18:24:46.261559,"63,44",0,0,0,1,1
5095,6491,10370,22159756,1443,2014-08-17 18:19:34.146584,2014-08-17 18:23:14.908220,"61,34",0,0,0,1,1
5096,6491,10370,13320590,2199433,2014-08-17 18:19:34.147940,2014-08-17 18:23:45.700698,"63,34",0,0,0,1,1
5097,6491,10370,13722002,2207712,2014-08-17 18:19:34.149311,2014-08-17 18:24:24.419865,11,0,0,0,1,1
5098,6491,10370,22110611,2201803,2014-08-17 18:19:34.150654,2014-08-17 18:25:09.130635,"62,21",0,0,0,1,1
5099,6491,10370,16392598,855741,2014-08-17 18:19:34.152000,2014-08-17 18:22:00.241830,"61,34",0,0,0,1,1
5100,6491,10370,14459287,6429647,2014-08-17 18:19:34.153320,2014-08-17 18:21:04.400855,"11,34",0,0,0,1,1
5101,6491,10370,11837848,2201675,2014-08-17 18:19:34.154757,2014-08-17 18:22:26.661259,"61,53,32",0,0,0,1,1
5102,6491,?,24518174,5325978,2014-08-17 18:19:34.159257,2014-08-17 18:20:23.152120,"62,23",0,0,1,1,0
13529,7000,7000,20735774,2569887,2014-08-18 19:10:30.673778,2014-08-18 19:11:34.507886,"51,21",0,0,0,1,1
13530,7000,7000,4056864,2200476,2014-08-18 19:14:26.442853,2014-08-18 19:15:16.265442,"31,64",0,0,0,1,1
13531,7000,7000,14665505,2197162,2014-08-18 19:11:34.852624,2014-08-18 19:12:32.555232,"34,53,62",0,0,0,1,1
13532,7000,7000,3991339,2215255,2014-08-18 19:08:14.756934,2014-08-18 19:09:21.870644,11,0,0,0,1,1
13533,7000,7000,22038316,6703891,2014-08-18 19:07:03.338682,2014-08-18 19:08:14.469204,"31,11,63",0,0,0,1,1
13534,7000,9543,13625133,2547104,2014-08-18 19:12:32.860444,2014-08-18 19:13:43.765944,65,0,0,0,1,1
13535,7000,7000,21661489,2215527,2014-08-18 19:03:27.941634,2014-08-18 19:05:42.240936,"11,23",0,0,0,1,1
13536,7000,7000,8496947,2224907,2014-08-18 19:13:44.054484,2014-08-18 19:14:26.125702,"32,53,63",0,0,0,1,1
13537,7000,7000,17549108,2910815,2014-08-18 19:05:42.542736,2014-08-18 19:07:02.955440,"31,45,51",0,0,0,1,1
13538,7000,9629,21456714,2213127,2014-08-18 19:09:22.165056,2014-08-18 19:10:30.270733,"53,11,62,63",0,0,0,1,1
13539,7000,?,24518149,5325978,2014-08-18 19:03:27.936428,None,,0,0,1,0,0
2293,7042,10362,10808441,2547247,2014-08-04 15:46:19.701615,2014-08-04 15:49:05.058593,"11,51,52,53",1,0,0,1,0
2294,7042,10369,8828276,6673303,2014-08-04 15:46:19.703515,2014-08-04 15:51:24.543272,"64,53,32",1,0,0,1,0
2295,7042,10362,24517206,855266,2014-08-04 15:46:19.704725,2014-08-04 15:50:55.182038,"44,51,53",1,0,0,1,0
2296,7042,10044,16547878,7026729,2014-08-04 15:46:19.705911,2014-08-04 15:49:34.116423,"11,53",1,0,0,1,0
2297,7042,10364,17645608,2197207,2014-08-04 15:46:19.707107,2014-08-04 15:52:46.584052,"62,42,32",1,0,0,1,0
2298,7042,10364,22503465,2547311,2014-08-04 15:46:19.708309,2014-08-04 15:52:32.972836,"62,45,21,32",1,0,0,1,0
2299,7042,10364,18047018,6704107,2014-08-04 15:46:19.709523,2014-08-04 15:47:50.536410,"11,21,23,31",1,0,0,1,0
2300,7042,10366,16456425,2196469,2014-08-04 15:46:19.710661,2014-08-04 15:48:30.367804,"11,45,32",1,0,0,1,0
2301,7042,10368,14199474,2547123,2014-08-04 15:46:19.711788,2014-08-04 15:50:17.806359,"11,53",1,0,0,1,0
2302,7042,?,24518148,5325978,2014-08-04 15:46:19.715961,2014-08-04 15:50:03.725920,"53,32",1,0,1,1,0
8423,7311,10544,21177220,6673128,2014-08-18 13:51:57.946626,2014-08-18 13:54:25.452509,62,0,0,0,1,1
8424,7311,10532,16458629,6429922,2014-08-18 13:59:10.300828,2014-08-18 13:59:20.434213,"34,45",0,0,0,1,1
8425,7311,5138,4766529,2910918,2014-08-18 13:58:55.217738,2014-08-18 13:59:10.098682,34,0,0,0,1,1
8426,7311,10552,21661164,2215553,2014-08-18 13:57:27.478616,2014-08-18 13:57:52.595697,"45,21",0,0,0,1,1
8427,7311,10532,7475635,2215677,2014-08-18 13:59:20.635572,2014-08-18 13:59:36.940741,"45,53,63",0,0,0,1,1
8428,7311,10532,7930767,2215677,2014-08-18 13:55:12.205361,2014-08-18 13:55:55.986523,"42,45",0,0,0,1,1
8429,7311,10532,20997008,6706146,2014-08-18 13:57:52.797594,2014-08-18 13:58:41.373324,"32,42,45,53",0,0,0,1,1
8430,7311,7311,6354499,6429814,2014-08-18 13:54:25.653507,2014-08-18 13:55:11.999020,"11,23",0,0,0,1,1
8431,7311,10532,22381460,2547136,2014-08-18 13:55:56.188292,2014-08-18 13:57:27.282976,53,0,0,0,1,1
8432,7311,?,24518137,5325978,2014-08-18 13:58:41.573771,2014-08-18 13:58:55.002756,"45,21",0,0,1,1,0
8433,7311,10532,16458629,6429922,2014-08-18 14:05:35.966712,2014-08-18 14:06:49.002176,"34,45",0,0,0,1,1
8434,7311,5138,4766529,2910918,2014-08-18 14:04:16.351531,2014-08-18 14:04:26.347201,34,0,0,0,1,1
8435,7311,10544,13329900,2199434,2014-08-18 14:02:31.034455,2014-08-18 14:03:03.145835,"34,63",0,0,0,1,1
8436,7311,10532,7930767,2215677,2014-08-18 14:01:04.841272,2014-08-18 14:02:30.819653,11,0,0,0,1,1
8437,7311,10532,20997008,6706146,2014-08-18 14:00:36.039272,2014-08-18 14:01:04.603434,"32,45,53",0,0,0,1,1
8438,7311,10532,22381460,2547136,2014-08-18 14:03:15.424213,2014-08-18 14:04:16.152443,53,0,0,0,1,1
8439,7311,10532,7750549,2547123,2014-08-18 14:04:26.542109,2014-08-18 14:04:38.754806,"34,63",0,0,0,1,1
8440,7311,10532,6267801,2201321,2014-08-18 14:04:38.959004,2014-08-18 14:05:35.766415,"42,45",0,0,0,1,1
8441,7311,10532,13214618,2547215,2014-08-18 13:59:42.583533,2014-08-18 14:00:35.839932,"31,63",0,0,0,1,1
8442,7311,?,24518159,5325978,2014-08-18 14:03:03.374352,2014-08-18 14:03:15.221988,44,0,0,1,1,0
8443,7311,10532,16458629,6429922,2014-08-18 13:32:09.204638,2014-08-18 13:38:37.945397,"34,45",0,0,0,1,1
8444,7311,5138,4766529,2910918,2014-08-18 13:32:09.206310,2014-08-18 13:34:21.642434,32,0,0,0,1,1
8445,7311,10552,21661164,2215553,2014-08-18 13:51:19.104019,2014-08-18 13:51:40.187297,"45,21",0,0,0,1,1
8446,7311,10544,23378583,2201815,2014-08-18 13:32:09.208716,2014-08-18 13:44:18.984858,33,0,0,0,1,1
8447,7311,10532,7475635,2215677,2014-08-18 13:32:09.209916,2014-08-18 13:33:12.935523,"45,53,63",0,0,0,1,1
8448,7311,10532,7930767,2215677,2014-08-18 13:32:09.211119,2014-08-18 13:44:56.120455,44,0,0,0,1,1
8449,7311,10532,20997008,6706146,2014-08-18 13:32:09.212289,2014-08-18 13:36:00.137265,"31,45,52",0,0,0,1,1
8450,7311,10532,22381460,2547136,2014-08-18 13:32:09.213502,2014-08-18 13:42:56.804721,00,0,0,0,1,1
8451,7311,10532,7750549,2547123,2014-08-18 13:32:09.214710,2014-08-18 13:51:18.892466,"34,53",0,0,0,1,1
8452,7311,?,24518160,5325978,2014-08-18 13:32:09.219166,2014-08-18 13:37:04.472672,45,0,0,1,1,0
8753,7311,7311,6277029,6430060,2014-08-18 14:12:01.980831,2014-08-18 14:12:24.407781,"43,23",0,0,0,1,1
8754,7311,10532,20710385,2201417,2014-08-18 14:07:14.017958,2014-08-18 14:07:30.310882,32,0,0,0,1,1
8755,7311,7311,23055612,2199448,2014-08-18 14:07:40.691432,2014-08-18 14:07:59.259064,"34,43",0,0,0,1,1
8756,7311,10532,4326394,2196416,2014-08-18 14:08:58.592946,2014-08-18 14:10:00.848269,"42,61",0,0,0,1,1
8757,7311,7311,21585860,2547358,2014-08-18 14:07:30.503903,2014-08-18 14:07:40.483511,22,0,0,0,1,1
8758,7311,10532,16065533,6673203,2014-08-18 14:07:01.712374,2014-08-18 14:07:13.820167,"34,61",0,0,0,1,1
8759,7311,10532,22283262,2200463,2014-08-18 14:10:01.046741,2014-08-18 14:10:18.510510,53,0,0,0,1,1
8760,7311,10383,21041659,2200469,2014-08-18 14:10:18.720552,2014-08-18 14:11:38.514627,35,0,0,0,1,1
8761,7311,10532,10658817,2201549,2014-08-18 14:07:59.457616,2014-08-18 14:08:58.393368,"32,34",0,0,0,1,1
8762,7311,?,24518169,5325978,2014-08-18 14:11:38.713983,2014-08-18 14:12:01.778047,53,0,0,1,1,0
8783,7311,9636,18757378,2207616,2014-08-18 14:15:43.855709,2014-08-18 14:16:52.072698,23,0,0,0,1,1
8784,7311,7311,13933492,2213265,2014-08-18 14:15:02.141018,2014-08-18 14:15:18.606358,"41,45,21",0,0,0,1,1
8785,7311,10140,21228515,2197898,2014-08-18 14:12:35.446026,2014-08-18 14:14:06.056209,00,0,0,0,1,1
8786,7311,10383,20710405,2200402,2014-08-18 14:14:41.662504,2014-08-18 14:15:01.937936,"62,23",0,0,0,1,1
8787,7311,7311,11310143,2200484,2014-08-18 14:14:27.404487,2014-08-18 14:14:41.442171,"45,65",0,0,0,1,1
8788,7311,10383,20710411,2213417,2014-08-18 14:15:18.804048,2014-08-18 14:15:43.654868,"44,53",0,0,0,1,1
8789,7311,7311,23749644,6430061,2014-08-18 14:17:26.416088,2014-08-18 14:17:50.059739,34,0,0,0,1,1
8790,7311,9622,19932173,2207836,2014-08-18 14:16:52.273139,2014-08-18 14:17:26.216664,"43,44,51",0,0,0,1,1
8791,7311,10383,21849105,2197685,2014-08-18 14:14:06.252154,2014-08-18 14:14:20.111272,53,0,0,0,1,1
8792,7311,?,24518153,5325978,2014-08-18 14:14:20.308181,2014-08-18 14:14:27.203088,41,0,0,1,1,0
8813,7311,7311,20733693,6703799,2014-08-18 14:19:47.969235,2014-08-18 14:19:56.823454,64,0,0,0,1,1
8814,7311,7311,10349908,2200564,2014-08-18 14:18:49.650415,2014-08-18 14:19:02.624621,"11,62",0,0,0,1,1
8815,7311,7311,13882879,2207523,2014-08-18 14:19:25.565232,2014-08-18 14:19:42.113426,"32,51,62",0,0,0,1,1
8816,7311,9622,22856713,2199441,2014-08-18 14:19:14.114567,2014-08-18 14:19:25.367133,33,0,0,0,1,1
8817,7311,9622,19416076,2200543,2014-08-18 14:19:02.828682,2014-08-18 14:19:13.897470,32,0,0,0,1,1
8818,7311,9622,4080659,2198166,2014-08-18 14:18:01.455536,2014-08-18 14:18:23.521985,"34,64,23",0,0,0,1,1
8819,7311,9622,3073044,2569886,2014-08-18 14:19:57.019018,2014-08-18 14:20:12.317282,"45,63",0,0,0,1,1
8820,7311,7311,19751957,2201770,2014-08-18 14:18:23.718873,2014-08-18 14:18:36.235519,62,0,0,0,1,1
8821,7311,9622,22037527,6977957,2014-08-18 14:18:36.438346,2014-08-18 14:18:49.436737,"34,53",0,0,0,1,1
8822,7311,?,24518162,5325978,2014-08-18 14:19:42.312162,2014-08-18 14:19:47.768001,45,0,0,1,1,0
