commentlabeling_id,is_ok?,person_id,documentevaluation_id,document_id,category,credibility,label,labelcat
367,0,10043,8521271,2547181,healthy life-style,4,34,
367,0,10043,8521271,2547181,healthy life-style,4,63,
366,0,10043,6341941,6429726,medicine,3,34,
366,0,10043,6341941,6429726,medicine,3,45,
365,0,10043,294196,2198688,personal finance,4,31,
365,0,10043,294196,2198688,personal finance,4,45,
374,0,10043,7978981,2214891,entertainment,4,53,
374,0,10043,7978981,2214891,entertainment,4,11,
373,0,10043,4275322,2196842,medicine,4,53,
373,0,10043,4275322,2196842,medicine,4,32,
373,0,10043,4275322,2196842,medicine,4,63,
372,0,10043,10381532,6979304,politics,5,34,
372,0,10043,10381532,6979304,politics,5,64,
371,0,10043,4186212,2196455,medicine,5,53,
370,0,10043,12242900,2196478,medicine,3,62,
379,0,10043,10612836,2207665,politics,4,53,
378,0,10043,4206307,2196462,medicine,5,52,
378,0,10043,4206307,2196462,medicine,5,65,
377,0,10043,10192610,2547278,healthy life-style,2,62,
377,0,10043,10192610,2547278,healthy life-style,2,22,
376,0,10043,7502049,2201590,healthy life-style,5,32,
376,0,10043,7502049,2201590,healthy life-style,5,34,
375,0,10043,4809056,2197458,medicine,4,53,
375,0,10043,4809056,2197458,medicine,4,34,
384,0,10043,6894702,2212179,politics,4,52,
384,0,10043,6894702,2212179,politics,4,34,
383,0,10043,4249452,2196520,medicine,3,52,
383,0,10043,4249452,2196520,medicine,3,62,
383,0,10043,4249452,2196520,medicine,3,44,
383,0,10043,4249452,2196520,medicine,3,45,
382,0,10043,4272874,2197439,medicine,5,32,
382,0,10043,4272874,2197439,medicine,5,34,
382,0,10043,4272874,2197439,medicine,5,65,
381,0,10043,4313192,2197149,medicine,3,32,
381,0,10043,4313192,2197149,medicine,3,62,
381,0,10043,4313192,2197149,medicine,3,63,
381,0,10043,4313192,2197149,medicine,3,22,
380,0,10043,1906917,2201886,politics,4,51,
380,0,10043,1906917,2201886,politics,4,52,
380,0,10043,1906917,2201886,politics,4,53,
380,0,10043,1906917,2201886,politics,4,31,
380,0,10043,1906917,2201886,politics,4,32,
380,0,10043,1906917,2201886,politics,4,33,
380,0,10043,1906917,2201886,politics,4,34,
380,0,10043,1906917,2201886,politics,4,61,
380,0,10043,1906917,2201886,politics,4,62,
380,0,10043,1906917,2201886,politics,4,63,
380,0,10043,1906917,2201886,politics,4,64,
380,0,10043,1906917,2201886,politics,4,65,
380,0,10043,1906917,2201886,politics,4,41,
380,0,10043,1906917,2201886,politics,4,42,
380,0,10043,1906917,2201886,politics,4,43,
380,0,10043,1906917,2201886,politics,4,44,
380,0,10043,1906917,2201886,politics,4,45,
380,0,10043,1906917,2201886,politics,4,11,
380,0,10043,1906917,2201886,politics,4,12,
380,0,10043,1906917,2201886,politics,4,13,
380,0,10043,1906917,2201886,politics,4,14,
380,0,10043,1906917,2201886,politics,4,21,
380,0,10043,1906917,2201886,politics,4,22,
389,0,10043,16306881,2213913,entertainment,4,12,
389,0,10043,16306881,2213913,entertainment,4,45,
388,0,10043,9026624,2201422,healthy life-style,4,34,
388,0,10043,9026624,2201422,healthy life-style,4,63,
387,0,10043,3736821,2196487,medicine,4,44,
387,0,10043,3736821,2196487,medicine,4,45,
387,0,10043,3736821,2196487,medicine,4,21,
386,0,10043,18614974,2207667,politics,5,34,
386,0,10043,18614974,2207667,politics,5,63,
385,0,10043,6266679,2546725,personal finance,1,52,
385,0,10043,6266679,2546725,personal finance,1,62,
394,0,10043,5920199,2200396,personal finance,5,53,
393,0,10043,5321542,2199423,personal finance,5,31,
393,0,10043,5321542,2199423,personal finance,5,34,
392,0,10043,7770564,2547263,healthy life-style,5,34,
392,0,10043,7770564,2547263,healthy life-style,5,63,
391,0,10043,5862500,2198852,personal finance,5,32,
391,0,10043,5862500,2198852,personal finance,5,13,
391,0,10043,5862500,2198852,personal finance,5,43,
390,0,10043,10582839,2547372,politics,5,32,
399,0,10043,4437711,2196385,medicine,4,32,
399,0,10043,4437711,2196385,medicine,4,45,
398,0,10043,4781410,2197147,medicine,4,53,
398,0,10043,4781410,2197147,medicine,4,14,
397,0,10043,4825932,2196442,medicine,2,62,
397,0,10043,4825932,2196442,medicine,2,14,
396,0,10043,9668297,2547155,healthy life-style,3,53,
396,0,10043,9668297,2547155,healthy life-style,3,45,
395,0,10043,11059272,2569371,entertainment,4,53,
395,0,10043,11059272,2569371,entertainment,4,45,
404,0,10043,10890070,2200027,personal finance,5,53,
403,0,10043,4473045,2197894,medicine,5,63,
403,0,10043,4473045,2197894,medicine,5,65,
402,0,10043,10169044,2547173,healthy life-style,4,62,
402,0,10043,10169044,2547173,healthy life-style,4,63,
401,0,10043,9935203,2198834,personal finance,4,32,
400,0,10043,18986077,6429726,medicine,3,31,
409,0,10043,7978981,2214891,entertainment,4,53,
408,0,10043,4275322,2196842,medicine,4,53,
408,0,10043,4275322,2196842,medicine,4,34,
408,0,10043,4275322,2196842,medicine,4,63,
407,0,10043,10381532,6979304,politics,5,34,
407,0,10043,10381532,6979304,politics,5,64,
406,0,10043,4186212,2196455,medicine,5,53,
405,0,10043,12242900,2196478,medicine,3,14,
414,0,10043,10612836,2207665,politics,4,53,
413,0,10043,4206307,2196462,medicine,5,53,
412,0,10043,10192610,2547278,healthy life-style,2,62,
412,0,10043,10192610,2547278,healthy life-style,2,22,
411,0,10043,7502049,2201590,healthy life-style,5,32,
411,0,10043,7502049,2201590,healthy life-style,5,34,
410,0,10043,4809056,2197458,medicine,4,14,
419,0,10043,6894702,2212179,politics,4,52,
419,0,10043,6894702,2212179,politics,4,34,
418,0,10043,4249452,2196520,medicine,3,63,
418,0,10043,4249452,2196520,medicine,3,45,
417,0,10043,4272874,2197439,medicine,5,34,
417,0,10043,4272874,2197439,medicine,5,64,
416,0,10043,4313192,2197149,medicine,3,32,
416,0,10043,4313192,2197149,medicine,3,65,
416,0,10043,4313192,2197149,medicine,3,22,
415,0,10043,1906917,2201886,politics,4,53,
424,0,10227,4621687,2197894,medicine,5,22,
423,0,10227,4117237,2197459,medicine,4,52,
423,0,10227,4117237,2197459,medicine,4,45,
422,0,10227,10294900,2201785,healthy life-style,4,22,
421,0,10227,4629874,2468,medicine,4,53,
421,0,10227,4629874,2468,medicine,4,44,
420,0,10227,10926845,2547118,healthy life-style,4,53,
429,0,10227,12787839,2200151,personal finance,5,53,
429,0,10227,12787839,2200151,personal finance,5,34,
428,0,10227,7299709,2215098,entertainment,4,34,
427,0,10227,6147708,2546753,personal finance,4,53,
426,0,10227,10945147,2213685,entertainment,3,52,
426,0,10227,10945147,2213685,entertainment,3,45,
425,0,10227,3859194,2198482,personal finance,5,52,
434,0,10227,4621687,2197894,medicine,5,53,
434,0,10227,4621687,2197894,medicine,5,22,
433,0,10227,4117237,2197459,medicine,4,52,
433,0,10227,4117237,2197459,medicine,4,53,
432,0,10227,10294900,2201785,healthy life-style,4,22,
431,0,10227,4629874,2468,medicine,4,53,
431,0,10227,4629874,2468,medicine,4,45,
430,0,10227,10926845,2547118,healthy life-style,4,53,
430,0,10227,10926845,2547118,healthy life-style,4,45,
439,0,10227,12787839,2200151,personal finance,5,53,
439,0,10227,12787839,2200151,personal finance,5,32,
439,0,10227,12787839,2200151,personal finance,5,34,
438,0,10227,7299709,2215098,entertainment,4,34,
438,0,10227,7299709,2215098,entertainment,4,62,
437,0,10227,6147708,2546753,personal finance,4,65,
437,0,10227,6147708,2546753,personal finance,4,44,
436,0,10227,10945147,2213685,entertainment,3,52,
436,0,10227,10945147,2213685,entertainment,3,45,
435,0,10227,3859194,2198482,personal finance,5,51,
435,0,10227,3859194,2198482,personal finance,5,52,
435,0,10227,3859194,2198482,personal finance,5,53,
435,0,10227,3859194,2198482,personal finance,5,31,
435,0,10227,3859194,2198482,personal finance,5,32,
435,0,10227,3859194,2198482,personal finance,5,33,
435,0,10227,3859194,2198482,personal finance,5,34,
435,0,10227,3859194,2198482,personal finance,5,61,
435,0,10227,3859194,2198482,personal finance,5,62,
435,0,10227,3859194,2198482,personal finance,5,63,
435,0,10227,3859194,2198482,personal finance,5,64,
435,0,10227,3859194,2198482,personal finance,5,65,
435,0,10227,3859194,2198482,personal finance,5,41,
435,0,10227,3859194,2198482,personal finance,5,42,
435,0,10227,3859194,2198482,personal finance,5,43,
435,0,10227,3859194,2198482,personal finance,5,44,
435,0,10227,3859194,2198482,personal finance,5,45,
435,0,10227,3859194,2198482,personal finance,5,11,
435,0,10227,3859194,2198482,personal finance,5,12,
435,0,10227,3859194,2198482,personal finance,5,13,
435,0,10227,3859194,2198482,personal finance,5,14,
435,0,10227,3859194,2198482,personal finance,5,21,
435,0,10227,3859194,2198482,personal finance,5,22,
459,0,8792,15182880,2207832,politics,4,42,
459,0,8792,15182880,2207832,politics,4,22,
458,0,8792,7352858,2207386,politics,4,0,
457,0,8792,23643158,6703908,healthy life-style,4,0,
456,0,8792,8533515,2207761,politics,4,63,
456,0,8792,8533515,2207761,politics,4,43,
456,0,8792,8533515,2207761,politics,4,23,
455,0,8792,4186630,2546661,medicine,5,62,
455,0,8792,4186630,2546661,medicine,5,42,
455,0,8792,4186630,2546661,medicine,5,23,
455,0,8792,4186630,2546661,medicine,5,52,
455,0,8792,4186630,2546661,medicine,5,32,
455,0,8792,4186630,2546661,medicine,5,0,
464,0,8792,4458048,2197454,medicine,5,,
463,0,8792,22243901,2213378,entertainment,4,,
462,0,8792,16827964,6630113,personal finance,4,,
461,0,8792,10869801,2200536,personal finance,3,,
460,0,8792,21700130,6453775,medicine,5,,
484,0,9486,4218457,2198172,medicine,5,32,
484,0,9486,4218457,2198172,medicine,5,65,
483,0,9504,8467532,2201564,healthy life-style,4,35,
483,0,9504,8467532,2201564,healthy life-style,4,45,
482,0,9504,10947659,2207630,politics,3,45,
482,0,9504,10947659,2207630,politics,3,62,
482,0,9504,10947659,2207630,politics,3,52,
481,0,9504,8827970,2201603,healthy life-style,4,32,
481,0,9504,8827970,2201603,healthy life-style,4,63,
480,0,9504,17633380,2198159,medicine,5,32,
480,0,9504,17633380,2198159,medicine,5,34,
480,0,9504,17633380,2198159,medicine,5,53,
489,0,9504,20730244,2201469,healthy life-style,5,61,
489,0,9504,20730244,2201469,healthy life-style,5,53,
488,0,9504,10811139,2213378,entertainment,4,35,
488,0,9504,10811139,2213378,entertainment,4,62,
487,0,9504,10522242,2200390,personal finance,5,34,
487,0,9504,10522242,2200390,personal finance,5,53,
486,0,9504,10930048,2213442,entertainment,5,35,
485,0,9504,10519296,6979304,politics,5,45,
485,0,9504,10519296,6979304,politics,5,63,
494,0,9504,23011052,2215248,entertainment,4,32,
494,0,9504,23011052,2215248,entertainment,4,11,
494,0,9504,23011052,2215248,entertainment,4,62,
493,0,9504,5822728,2201404,personal finance,5,53,
492,0,9504,11579654,2546795,personal finance,4,22,
492,0,9504,11579654,2546795,personal finance,4,43,
492,0,9504,11579654,2546795,personal finance,4,53,
491,0,9504,16328837,2547457,politics,4,31,
491,0,9504,16328837,2547457,politics,4,45,
490,0,9504,4469145,2196483,medicine,4,35,
490,0,9504,4469145,2196483,medicine,4,62,
499,0,9504,17443597,2547278,healthy life-style,2,61,
499,0,9504,17443597,2547278,healthy life-style,2,53,
498,0,9504,9820940,6487852,personal finance,2,23,
497,0,9504,10464906,2200150,personal finance,5,33,
497,0,9504,10464906,2200150,personal finance,5,42,
496,0,9504,6357384,6429828,medicine,5,21,
496,0,9504,6357384,6429828,medicine,5,43,
495,0,9504,8697093,2550096,entertainment,4,62,
495,0,9504,8697093,2550096,entertainment,4,53,
504,0,9504,10885269,2207628,politics,5,32,
504,0,9504,10885269,2207628,politics,5,34,
504,0,9504,10885269,2207628,politics,5,45,
503,0,9504,9143700,2215409,entertainment,4,62,
502,0,9504,5906323,2546726,personal finance,3,53,
501,0,9504,6103000,6429897,medicine,4,41,
501,0,9504,6103000,6429897,medicine,4,44,
501,0,9504,6103000,6429897,medicine,4,45,
501,0,9504,6103000,6429897,medicine,4,53,
500,0,9504,21146768,2213902,entertainment,5,61,
509,0,8792,15182880,2207832,politics,4,45,
509,0,8792,15182880,2207832,politics,4,53,
508,0,8792,7352858,2207386,politics,4,53,
507,0,8792,23643158,6703908,healthy life-style,4,0,
506,0,8792,8533515,2207761,politics,4,33,
505,0,8792,4186630,2546661,medicine,5,31,
505,0,8792,4186630,2546661,medicine,5,53,
514,0,8792,15182880,2207832,politics,4,45,
514,0,8792,15182880,2207832,politics,4,53,
514,0,8792,15182880,2207832,politics,4,33,
513,0,8792,7352858,2207386,politics,4,53,
512,0,8792,23643158,6703908,healthy life-style,4,0,
511,0,8792,8533515,2207761,politics,4,62,
510,0,8792,4186630,2546661,medicine,5,45,
510,0,8792,4186630,2546661,medicine,5,33,
519,0,8792,4458048,2197454,medicine,5,52,
519,0,8792,4458048,2197454,medicine,5,53,
519,0,8792,4458048,2197454,medicine,5,32,
518,0,8792,22243901,2213378,entertainment,4,45,
518,0,8792,22243901,2213378,entertainment,4,22,
518,0,8792,22243901,2213378,entertainment,4,53,
517,0,8792,16827964,6630113,personal finance,4,62,
517,0,8792,16827964,6630113,personal finance,4,63,
517,0,8792,16827964,6630113,personal finance,4,53,
516,0,8792,10869801,2200536,personal finance,3,61,
516,0,8792,10869801,2200536,personal finance,3,63,
515,0,8792,21700130,6453775,medicine,5,32,
524,0,9486,4218457,2198172,medicine,5,32,
523,0,9504,8467532,2201564,healthy life-style,4,44,
523,0,9504,8467532,2201564,healthy life-style,4,35,
522,0,9504,10947659,2207630,politics,3,62,
522,0,9504,10947659,2207630,politics,3,63,
522,0,9504,10947659,2207630,politics,3,45,
522,0,9504,10947659,2207630,politics,3,52,
522,0,9504,10947659,2207630,politics,3,31,
521,0,9504,8827970,2201603,healthy life-style,4,63,
521,0,9504,8827970,2201603,healthy life-style,4,32,
520,0,9504,17633380,2198159,medicine,5,64,
520,0,9504,17633380,2198159,medicine,5,32,
529,0,9504,20730244,2201469,healthy life-style,5,63,
529,0,9504,20730244,2201469,healthy life-style,5,65,
528,0,9504,10811139,2213378,entertainment,4,62,
528,0,9504,10811139,2213378,entertainment,4,53,
528,0,9504,10811139,2213378,entertainment,4,35,
527,0,9504,10522242,2200390,personal finance,5,53,
527,0,9504,10522242,2200390,personal finance,5,34,
526,0,9504,10930048,2213442,entertainment,5,63,
526,0,9504,10930048,2213442,entertainment,5,35,
525,0,9504,10519296,6979304,politics,5,63,
525,0,9504,10519296,6979304,politics,5,52,
525,0,9504,10519296,6979304,politics,5,34,
534,0,9504,23011052,2215248,entertainment,4,11,
534,0,9504,23011052,2215248,entertainment,4,62,
534,0,9504,23011052,2215248,entertainment,4,32,
533,0,9504,5822728,2201404,personal finance,5,53,
532,0,9504,11579654,2546795,personal finance,4,43,
532,0,9504,11579654,2546795,personal finance,4,21,
531,0,9504,16328837,2547457,politics,4,63,
531,0,9504,16328837,2547457,politics,4,45,
530,0,9504,4469145,2196483,medicine,4,0,
539,0,9504,17443597,2547278,healthy life-style,2,61,
539,0,9504,17443597,2547278,healthy life-style,2,53,
538,0,9504,9820940,6487852,personal finance,2,42,
538,0,9504,9820940,6487852,personal finance,2,23,
538,0,9504,9820940,6487852,personal finance,2,53,
537,0,9504,10464906,2200150,personal finance,5,63,
537,0,9504,10464906,2200150,personal finance,5,33,
536,0,9504,6357384,6429828,medicine,5,43,
536,0,9504,6357384,6429828,medicine,5,21,
536,0,9504,6357384,6429828,medicine,5,31,
535,0,9504,8697093,2550096,entertainment,4,62,
544,0,9504,10885269,2207628,politics,5,45,
544,0,9504,10885269,2207628,politics,5,34,
543,0,9504,9143700,2215409,entertainment,4,62,
542,0,9504,5906323,2546726,personal finance,3,53,
541,0,9504,6103000,6429897,medicine,4,63,
541,0,9504,6103000,6429897,medicine,4,45,
540,0,9504,21146768,2213902,entertainment,5,61,
549,0,10334,8009498,2201803,healthy life-style,2,44,
549,0,10334,8009498,2201803,healthy life-style,2,45,
549,0,10334,8009498,2201803,healthy life-style,2,21,
549,0,10334,8009498,2201803,healthy life-style,2,52,
549,0,10334,8009498,2201803,healthy life-style,2,31,
548,0,10334,4297881,2196344,medicine,4,44,
548,0,10334,4297881,2196344,medicine,4,21,
548,0,10334,4297881,2196344,medicine,4,53,
547,0,10334,4236567,2197348,medicine,5,63,
547,0,10334,4236567,2197348,medicine,5,31,
547,0,10334,4236567,2197348,medicine,5,32,
546,0,10334,7664918,2547485,politics,4,52,
546,0,10334,7664918,2547485,politics,4,53,
545,0,10334,298387,2546745,personal finance,5,65,
554,0,10334,4064547,2207777,politics,4,53,
554,0,10334,4064547,2207777,politics,4,32,
553,0,10334,10522401,2213377,entertainment,5,23,
553,0,10334,10522401,2213377,entertainment,5,34,
552,0,10334,9680030,2569881,entertainment,2,42,
552,0,10334,9680030,2569881,entertainment,2,52,
552,0,10334,9680030,2569881,entertainment,2,53,
551,0,10334,6245786,6429979,medicine,4,11,
551,0,10334,6245786,6429979,medicine,4,63,
551,0,10334,6245786,6429979,medicine,4,31,
551,0,10334,6245786,6429979,medicine,4,34,
550,0,10334,16476633,2569664,entertainment,5,61,
559,0,8792,4458048,2197454,medicine,5,31,
559,0,8792,4458048,2197454,medicine,5,32,
559,0,8792,4458048,2197454,medicine,5,53,
558,0,8792,22243901,2213378,entertainment,4,53,
558,0,8792,22243901,2213378,entertainment,4,22,
557,0,8792,16827964,6630113,personal finance,4,44,
556,0,8792,10869801,2200536,personal finance,3,62,
555,0,8792,21700130,6453775,medicine,5,32,
555,0,8792,21700130,6453775,medicine,5,34,
564,0,10334,10869418,2198707,personal finance,4,61,
564,0,10334,10869418,2198707,personal finance,4,44,
563,0,10334,19115689,2546757,personal finance,5,34,
562,0,10334,4515622,2134,medicine,5,0,
561,0,10334,11835297,2547367,politics,3,0,
560,0,10334,4807838,2197456,medicine,4,53,
560,0,10334,4807838,2197456,medicine,4,34,
569,0,10334,9649078,2213417,entertainment,5,63,
569,0,10334,9649078,2213417,entertainment,5,33,
568,0,10334,23058611,6703891,healthy life-style,3,62,
567,0,10334,8052018,2547388,politics,5,0,
566,0,10043,5920199,2200396,personal finance,5,53,
565,0,10334,23932330,2207741,politics,4,0,
574,0,10334,6000445,2199357,personal finance,5,44,
574,0,10334,6000445,2199357,personal finance,5,53,
573,0,10334,22508348,2201350,personal finance,4,22,
572,0,10334,5872441,6429581,medicine,4,45,
572,0,10334,5872441,6429581,medicine,4,23,
571,0,10043,10582839,2547372,politics,5,32,
571,0,10043,10582839,2547372,politics,5,34,
570,0,10334,10406826,2201678,healthy life-style,3,62,
570,0,10334,10406826,2201678,healthy life-style,3,63,
579,0,10334,5088097,2199440,personal finance,5,44,
579,0,10334,5088097,2199440,personal finance,5,45,
579,0,10334,5088097,2199440,personal finance,5,53,
578,0,10334,10654662,2207866,politics,2,63,
577,0,10334,4172995,2196471,medicine,5,0,
576,0,10334,8893634,2547314,healthy life-style,3,21,
576,0,10334,8893634,2547314,healthy life-style,3,23,
575,0,10334,8419769,6703908,healthy life-style,4,53,
584,0,9486,4218457,2198172,medicine,5,31,
584,0,9486,4218457,2198172,medicine,5,32,
583,0,9504,8467532,2201564,healthy life-style,4,44,
582,0,9504,10947659,2207630,politics,3,52,
582,0,9504,10947659,2207630,politics,3,62,
581,0,9504,8827970,2201603,healthy life-style,4,42,
580,0,9504,17633380,2198159,medicine,5,31,
580,0,9504,17633380,2198159,medicine,5,32,
580,0,9504,17633380,2198159,medicine,5,64,
589,0,10334,10655699,2207777,politics,4,63,
589,0,10334,10655699,2207777,politics,4,34,
588,0,10334,5920722,6429757,medicine,5,52,
587,0,10334,21182157,2197449,medicine,5,34,
586,0,10334,3750858,2200561,personal finance,4,62,
585,0,10334,12310729,2140,medicine,4,0,
594,0,10334,4259032,2546664,medicine,5,45,
593,0,10334,17203705,6704085,healthy life-style,3,45,
593,0,10334,17203705,6704085,healthy life-style,3,21,
592,0,10334,3828566,2201347,personal finance,4,62,
592,0,10334,3828566,2201347,personal finance,4,45,
592,0,10334,3828566,2201347,personal finance,4,53,
592,0,10334,3828566,2201347,personal finance,4,32,
591,0,10334,22960853,2201642,healthy life-style,4,64,
591,0,10334,22960853,2201642,healthy life-style,4,45,
591,0,10334,22960853,2201642,healthy life-style,4,52,
591,0,10334,22960853,2201642,healthy life-style,4,34,
590,0,10334,6332884,6429595,medicine,5,42,
590,0,10334,6332884,6429595,medicine,5,45,
599,0,10334,23054049,2207475,politics,4,31,
599,0,10334,23054049,2207475,politics,4,32,
598,0,10334,8432607,2547162,healthy life-style,4,62,
597,0,10334,22155997,2546643,medicine,4,53,
